,token,chapter,verse,book
139,but,1,6,37-HAG
140,cannot,1,6,37-HAG
141,warm,1,6,37-HAG
142,"yourselves,",1,6,37-HAG
143,and,1,6,37-HAG
144,the,1,6,37-HAG
145,wage,1,6,37-HAG
146,earner,1,6,37-HAG
147,earns,1,6,37-HAG
148,money,1,6,37-HAG
149,only,1,6,37-HAG
150,to,1,6,37-HAG
151,put,1,6,37-HAG
152,it,1,6,37-HAG
153,into,1,6,37-HAG
154,a,1,6,37-HAG
155,bag,1,6,37-HAG
156,full,1,6,37-HAG
157,of,1,6,37-HAG
158,holes!,1,6,37-HAG
159,Yahweh,1,7,37-HAG
160,of,1,7,37-HAG
161,hosts,1,7,37-HAG
162,says,1,7,37-HAG
163,this:,1,7,37-HAG
164,“Consider,1,7,37-HAG
165,your,1,7,37-HAG
166,ways!,1,7,37-HAG
167,Go,1,8,37-HAG
168,up,1,8,37-HAG
169,to,1,8,37-HAG
170,the,1,8,37-HAG
171,"mountain,",1,8,37-HAG
172,bring,1,8,37-HAG
173,"timber,",1,8,37-HAG
174,and,1,8,37-HAG
175,build,1,8,37-HAG
176,my,1,8,37-HAG
177,house;,1,8,37-HAG
178,then,1,8,37-HAG
179,I,1,8,37-HAG
180,will,1,8,37-HAG
181,take,1,8,37-HAG
182,pleasure,1,8,37-HAG
183,in,1,8,37-HAG
184,"it,",1,8,37-HAG
185,and,1,8,37-HAG
186,I,1,8,37-HAG
187,will,1,8,37-HAG
188,be,1,8,37-HAG
189,glorified!—says,1,8,37-HAG
190,Yahweh.”,1,8,37-HAG
191,“You,1,9,37-HAG
192,looked,1,9,37-HAG
193,for,1,9,37-HAG
194,"much,",1,9,37-HAG
195,but,1,9,37-HAG
196,behold!,1,9,37-HAG
197,you,1,9,37-HAG
198,have,1,9,37-HAG
199,brought,1,9,37-HAG
200,little,1,9,37-HAG
201,"home,",1,9,37-HAG
202,for,1,9,37-HAG
203,I,1,9,37-HAG
204,blew,1,9,37-HAG
205,it,1,9,37-HAG
206,away!,1,9,37-HAG
207,Why?”,1,9,37-HAG
208,declares,1,9,37-HAG
209,Yahweh,1,9,37-HAG
210,of,1,9,37-HAG
211,hosts.,1,9,37-HAG
212,“Because,1,9,37-HAG
213,my,1,9,37-HAG
214,house,1,9,37-HAG
215,lies,1,9,37-HAG
216,in,1,9,37-HAG
217,"ruins,",1,9,37-HAG
218,while,1,9,37-HAG
219,every,1,9,37-HAG
220,one,1,9,37-HAG
221,of,1,9,37-HAG
222,you,1,9,37-HAG
